# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Mar 15 20:05:08 BRT 2023 [seed=222]
# -seed 222 -prefix seed2 coal_prior_ntaxa=5.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
0	-9.900737865162942	-9.900737865162942	0.0	1.5859527618122304	3.717336747758278	1.0	0.2	0.2	0.0	0.0	-2.985651224520031
1000	-11.959343206642194	-11.959343206642194	-6.661338147750941E-16	2.005911254628278	5.154131167430849	1.0	0.2	0.19999999999999998	-6.661338147750941E-16	0.0	-5.044256565999284
2000	-13.32325390349661	-13.32325390349661	0.0	3.2756002446129497	7.824244710105394	1.0	0.2	0.2	0.0	0.0	-6.4081672628537
3000	-8.057821646693792	-8.057821646693792	0.0	0.32286325530723087	1.017232165597575	1.0	0.2	0.2	0.0	0.0	-1.142735006050882
4000	-8.696801629910828	-8.696801629910828	0.0	0.49940747481825143	1.5237304386203845	1.0	0.2	0.19999999999999998	0.0	0.0	-1.7817149892679176
5000	-11.702598009620663	-11.702598009620663	6.661338147750938E-16	2.492224725757016	6.007879435967389	1.0	0.2	0.2	6.661338147750938E-16	0.0	-4.7875113689777535
6000	-13.157450557966209	-13.157450557966209	0.0	5.948862199875193	12.015299123106956	1.0	0.2	0.2	0.0	0.0	-6.242363917323299
7000	-13.717068979083631	-13.717068979083631	-3.3306690738754696E-16	4.504758564140743	9.908940814075317	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-6.801982338440721
8000	-10.101551987629694	-10.101551987629694	0.0	1.2802200472660132	3.245845249445569	1.0	0.2	0.20000000000000004	0.0	0.0	-3.186465346986785
9000	-13.450617016903786	-13.450617016903786	0.0	1.991116245084007	5.65902428162421	1.0	0.2	0.2	0.0	0.0	-6.535530376260876
10000	-11.823722539457183	-11.823722539457183	0.0	2.3693255186748146	5.607718525918958	1.0	0.2	0.19999999999999998	0.0	0.0	-4.908635898814272
11000	-10.923510526699854	-10.923510526699854	0.0	2.7818845527000207	6.075563059615882	1.0	0.2	0.19999999999999998	0.0	0.0	-4.008423886056945
12000	-11.291993775565821	-11.291993775565821	0.0	2.8130820089675614	6.224009713518232	1.0	0.2	0.20000000000000004	0.0	0.0	-4.376907134922911
13000	-9.130074456435949	-9.130074456435949	-3.3306690738754696E-16	1.2614956441939933	2.9222109831574126	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-2.214987815793039
14000	-9.086007586902207	-9.086007586902207	-3.3306690738754696E-16	0.6130543972379441	1.8242490321291225	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-2.170920946259297
15000	-10.425961460138739	-10.425961460138739	6.661338147750938E-16	1.7328406928910116	4.240447673427884	1.0	0.2	0.20000000000000004	6.661338147750938E-16	0.0	-3.5108748194958292
16000	-9.28967119969019	-9.28967119969019	0.0	0.39604006951938886	1.5501547228185142	1.0	0.2	0.2	0.0	0.0	-2.3745845590472796
17000	-10.640247995997262	-10.640247995997262	-3.3306690738754696E-16	1.3511473628111135	3.6332108374966054	1.0	0.2	0.20000000000000004	-3.3306690738754696E-16	0.0	-3.7251613553543517
18000	-9.868270351520291	-9.868270351520291	0.0	0.46716152953156476	1.888564020508959	1.0	0.2	0.19999999999999996	0.0	0.0	-2.9531837108773806
19000	-9.231727362130712	-9.231727362130712	0.0	1.3090512510271675	2.963377183255028	1.0	0.2	0.2	0.0	0.0	-2.3166407214878024
20000	-10.978974212835258	-10.978974212835258	0.0	1.5502231127869623	4.256681782413294	1.0	0.2	0.2	0.0	0.0	-4.063887572192348
21000	-11.727755940175008	-11.727755940175008	0.0	1.192581814866239	3.790471930061656	1.0	0.2	0.2	0.0	0.0	-4.812669299532099
22000	-12.171498536912281	-12.171498536912281	0.0	2.040842512787198	5.445729037079246	1.0	0.2	0.20000000000000004	0.0	0.0	-5.2564118962693716
23000	-11.88853098437133	-11.88853098437133	-3.3306690738754696E-16	1.9673390668605402	5.32795736754901	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-4.973444343728421
24000	-9.928089355570592	-9.928089355570592	0.0	0.93029279826501	2.6815824649722333	1.0	0.2	0.19999999999999998	0.0	0.0	-3.0130027149276826
25000	-9.219584096868711	-9.219584096868711	0.0	1.0243101076987497	2.632775198878231	1.0	0.2	0.2	0.0	0.0	-2.304497456225802
26000	-11.169099662680832	-11.169099662680832	0.0	3.365342963978231	7.1035969395498455	1.0	0.2	0.2	0.0	0.0	-4.254013022037923
27000	-10.870928668077697	-10.870928668077697	0.0	1.2009566802203944	3.442558079148229	1.0	0.2	0.19999999999999998	0.0	0.0	-3.9558420274347874
28000	-10.190519405978012	-10.190519405978012	0.0	1.3975774300459791	3.6483999514318355	1.0	0.2	0.2	0.0	0.0	-3.275432765335102
29000	-11.07193151538838	-11.07193151538838	-3.3306690738754696E-16	2.811937280890949	6.194498974298529	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-4.15684487474547
30000	-10.83901737085786	-10.83901737085786	-3.3306690738754696E-16	1.3859083978337914	3.67586012584363	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-3.9239307302149493
31000	-10.441974417288204	-10.441974417288204	0.0	1.407142935636646	3.6474651745133597	1.0	0.2	0.19999999999999998	0.0	0.0	-3.526887776645294
32000	-14.728063822537754	-14.728063822537754	0.0	6.820711071875056	14.042027386957816	1.0	0.2	0.2	0.0	0.0	-7.812977181894844
33000	-10.088391295487982	-10.088391295487982	0.0	1.9931232950786342	4.478485094162732	1.0	0.2	0.2	0.0	0.0	-3.1733046548450723
34000	-12.325631629463961	-12.325631629463961	0.0	1.9546590328248266	5.36661931094046	1.0	0.2	0.20000000000000004	0.0	0.0	-5.4105449888210515
35000	-12.625295167658347	-12.625295167658347	0.0	1.8990626480737447	5.435560844438035	1.0	0.2	0.19999999999999998	0.0	0.0	-5.710208527015438
36000	-11.604019699473291	-11.604019699473291	-3.3306690738754696E-16	1.9991089964128912	5.265490264486538	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-4.688933058830381
37000	-9.32208393526885	-9.32208393526885	0.0	0.7814310023268577	2.1897176738901294	1.0	0.2	0.19999999999999998	0.0	0.0	-2.4069972946259393
38000	-9.835831969777177	-9.835831969777177	0.0	1.2044152029909168	3.1995312819707147	1.0	0.2	0.19999999999999998	0.0	0.0	-2.9207453291342667
39000	-13.769239117603908	-13.769239117603908	0.0	1.8166290299282362	5.761924712016013	1.0	0.2	0.2	0.0	0.0	-6.854152476960998
40000	-9.175045509033689	-9.175045509033689	0.0	1.2288423142019596	2.8430574019738533	1.0	0.2	0.2	0.0	0.0	-2.259958868390779
41000	-12.09539389023599	-12.09539389023599	0.0	2.6636689903880217	6.330651881724123	1.0	0.2	0.19999999999999996	0.0	0.0	-5.1803072495930795
42000	-12.027727737193283	-12.027727737193283	-3.3306690738754696E-16	3.8800683252286157	8.207475467910367	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-5.112641096550373
43000	-10.032585433362094	-10.032585433362094	-3.3306690738754696E-16	0.7987437868488181	2.4914657717086373	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-3.117498792719184
