# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Mar 15 20:06:55 BRT 2023 [seed=444]
# -seed 444 -prefix seed4 coal_prior_ntaxa=5.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
32000	-9.100192035176086	-9.100192035176086	-3.3306690738754696E-16	0.5518380603076436	1.7138030920481286	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-2.1851053945331764
33000	-10.9602239541843	-10.9602239541843	-6.661338147750941E-16	1.5357352940006124	4.16265269799843	1.0	0.2	0.19999999999999998	-6.661338147750941E-16	0.0	-4.045137313541391
34000	-11.190268950152056	-11.190268950152056	0.0	1.0583437142330319	3.359382982612289	1.0	0.2	0.20000000000000004	0.0	0.0	-4.275182309509147
35000	-9.034967343895808	-9.034967343895808	0.0	0.923808182753488	2.351681800560379	1.0	0.2	0.2	0.0	0.0	-2.119880703252899
36000	-10.18244430257645	-10.18244430257645	0.0	0.8769268381780891	2.7113599187400377	1.0	0.2	0.20000000000000004	0.0	0.0	-3.2673576619335387
37000	-10.586669408453458	-10.586669408453458	0.0	1.2834592883691818	3.558664140805111	1.0	0.2	0.2	0.0	0.0	-3.6715827678105484
38000	-13.11936496467184	-13.11936496467184	0.0	0.9272131571322918	3.7669927096687856	1.0	0.2	0.20000000000000007	0.0	0.0	-6.20427832402893
39000	-9.905016209299784	-9.905016209299784	6.661338147750938E-16	1.2980678698274246	3.1904629078028823	1.0	0.2	0.19999999999999996	6.661338147750938E-16	0.0	-2.9899295686568745
40000	-14.833390659437928	-14.833390659437928	0.0	3.372482071143838	8.761681094666145	1.0	0.2	0.2	0.0	0.0	-7.918304018795018
41000	-11.096376545272362	-11.096376545272362	0.0	1.500613941508253	4.174415073719177	1.0	0.2	0.20000000000000004	0.0	0.0	-4.181289904629452
42000	-12.636523587811318	-12.636523587811318	0.0	1.5332617288962254	4.669278470465729	1.0	0.2	0.19999999999999998	0.0	0.0	-5.721436947168408
43000	-9.52474938861361	-9.52474938861361	0.0	1.437048610857633	3.2887779049128136	1.0	0.2	0.20000000000000004	0.0	0.0	-2.6096627479707006
44000	-11.445494844827415	-11.445494844827415	0.0	1.619831094489195	4.332121586125885	1.0	0.2	0.19999999999999998	0.0	0.0	-4.530408204184505
45000	-9.66707441548594	-9.66707441548594	0.0	0.7695477297444201	2.368468696145666	1.0	0.2	0.20000000000000004	0.0	0.0	-2.7519877748430304
46000	-9.66359926981978	-9.66359926981978	0.0	1.2640089246229023	3.2035087002986	1.0	0.2	0.2	0.0	0.0	-2.7485126291768696
47000	-9.65807899062795	-9.65807899062795	0.0	1.1075607841094566	2.8747564838528765	1.0	0.2	0.20000000000000004	0.0	0.0	-2.7429923499850393
48000	-12.510457801711615	-12.510457801711615	0.0	2.9210453314974987	6.918186563488845	1.0	0.2	0.20000000000000004	0.0	0.0	-5.595371161068705
49000	-9.13439583358105	-9.13439583358105	-3.3306690738754696E-16	0.5527676814895164	1.7342115410099854	1.0	0.2	0.20000000000000004	-3.3306690738754696E-16	0.0	-2.2193091929381388
50000	-9.797081726171351	-9.797081726171351	-3.3306690738754696E-16	0.656269167961204	2.264050583750411	1.0	0.2	0.19999999999999998	-3.3306690738754696E-16	0.0	-2.8819950855284406
51000	-9.390049734417413	-9.390049734417413	-3.3306690738754696E-16	1.4588505805009901	3.3277619574081854	1.0	0.2	0.20000000000000007	-3.3306690738754696E-16	0.0	-2.4749630937745026
52000	-9.733401920391536	-9.733401920391536	0.0	1.0856005802985793	3.0024318230243265	1.0	0.2	0.20000000000000007	0.0	0.0	-2.818315279748626
53000	-11.052523137146995	-11.052523137146995	0.0	2.3470425931600714	5.430120063913362	1.0	0.2	0.19999999999999998	0.0	0.0	-4.137436496504084
54000	-13.276671485069958	-13.276671485069958	-3.3306690738754696E-16	2.132571210186988	6.22302580255304	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-6.361584844427049
55000	-8.972825912191086	-8.972825912191086	6.661338147750938E-16	0.9397717004889483	2.2727007835945168	1.0	0.2	0.19999999999999996	6.661338147750938E-16	0.0	-2.0577392715481757
56000	-9.78833410752522	-9.78833410752522	-3.3306690738754696E-16	1.4858879743037463	3.541702915088874	1.0	0.2	0.2	-3.3306690738754696E-16	0.0	-2.87324746688231
57000	-11.239806586465582	-11.239806586465582	0.0	2.1139100202830337	5.110902092262109	1.0	0.2	0.19999999999999996	0.0	0.0	-4.324719945822672
58000	-15.54779717941173	-15.54779717941173	0.0	5.854064950861481	12.818036269400336	1.0	0.2	0.2	0.0	0.0	-8.63271053876882
59000	-16.839862373832556	-16.839862373832556	0.0	3.54629213735811	9.931045580200967	1.0	0.2	0.20000000000000007	0.0	0.0	-9.924775733189646
60000	-10.36371305112489	-10.36371305112489	0.0	1.442120530351823	3.7232863738978996	1.0	0.2	0.20000000000000004	0.0	0.0	-3.44862641048198
61000	-10.806121173051828	-10.806121173051828	0.0	1.0052331997969914	3.109729420741162	1.0	0.2	0.19999999999999998	0.0	0.0	-3.891034532408918
62000	-10.381899464053049	-10.381899464053049	0.0	2.2779150324678246	5.057640480725311	1.0	0.2	0.2	0.0	0.0	-3.4668128234101383
63000	-8.770492178931482	-8.770492178931482	0.0	0.767796865140788	1.9426857702252598	1.0	0.2	0.2	0.0	0.0	-1.8554055382885726
64000	-11.855412201343626	-11.855412201343626	0.0	1.4161878072426441	4.418962407291664	1.0	0.2	0.20000000000000007	0.0	0.0	-4.940325560700716
65000	-9.682455209598022	-9.682455209598022	0.0	2.083652060863287	4.451157387664368	1.0	0.2	0.20000000000000004	0.0	0.0	-2.767368568955111
