# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Aug 16 19:24:10 BRT 2022 [seed=1]
# -seed 1 -prefix seed_1_ simulated_data_n=5_L=5000_rate=0.2.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
66000	-14719.302946461943	-9.518832543369184	-14709.784113918573	0.4343199727600857	1.7127239043572948	1.0	0.2	0.20000000000000004	-14709.784113918573	0.0	-2.6037459027262737
67000	-14719.07335619095	-9.42105757308013	-14709.65229861787	0.44106445697197944	1.6916855579065275	1.0	0.2	0.19999999999999998	-14709.65229861787	0.0	-2.5059709324372212
68000	-14717.474673781024	-9.545519243306291	-14707.929154537718	0.443069733181071	1.7430169728940328	1.0	0.2	0.2	-14707.929154537718	0.0	-2.630432602663382
69000	-14717.607599177138	-9.563199061251499	-14708.044400115887	0.4476406020344612	1.7546937309096244	1.0	0.2	0.2	-14708.044400115887	0.0	-2.6481124206085895
70000	-14717.421098665913	-9.551171817056833	-14707.869926848856	0.43243202996421726	1.725903511376528	1.0	0.2	0.2	-14707.869926848856	0.0	-2.6360851764139226
71000	-14717.31723473224	-9.487701911976398	-14707.829532820264	0.42986321977569425	1.6982630639341814	1.0	0.2	0.2	-14707.829532820264	0.0	-2.572615271333488
72000	-14719.517211184186	-9.478560038627439	-14710.038651145558	0.4203972083915101	1.6795537536368341	1.0	0.2	0.2000000000000001	-14710.038651145558	0.0	-2.563473397984529
73000	-14718.804943898158	-9.483653323296892	-14709.32129057486	0.4219926758376352	1.6826993366516403	1.0	0.2	0.19999999999999998	-14709.32129057486	0.0	-2.568566682653982
74000	-14719.859869678308	-9.561535106221648	-14710.298334572086	0.43830941311415983	1.7360612488697313	1.0	0.2	0.2	-14710.298334572086	0.0	-2.6464484655787377
75000	-14718.22560358914	-9.513844129774796	-14708.711759459366	0.42845285740524863	1.7050576474840549	1.0	0.2	0.20000000000000004	-14708.711759459366	0.0	-2.598757489131887
76000	-14720.051155043984	-9.423091163923853	-14710.62806388006	0.4110183238958728	1.6403071327590888	1.0	0.2	0.20000000000000004	-14710.62806388006	0.0	-2.5080045232809436
77000	-14719.085564286284	-9.497392724580472	-14709.588171561703	0.4468158026048411	1.7262731256035315	1.0	0.2	0.19999999999999998	-14709.588171561703	0.0	-2.5823060839375627
78000	-14719.081273632095	-9.58456441515477	-14709.49670921694	0.4420063992506788	1.7547399790679836	1.0	0.2	0.19999999999999998	-14709.49670921694	0.0	-2.66947777451186
79000	-14720.427161731455	-9.67904842249293	-14710.748113308962	0.45714865764395396	1.8165900281487464	1.0	0.2	0.2	-14710.748113308962	0.0	-2.7639617818500195
80000	-14720.93463733673	-9.613371289419735	-14711.321266047311	0.45632488010624866	1.792341477319237	1.0	0.2	0.2	-14711.321266047311	0.0	-2.6982846487768253
81000	-14718.732188876957	-9.65289466502595	-14709.079294211931	0.45082224829216605	1.7943092932981055	1.0	0.2	0.19999999999999998	-14709.079294211931	0.0	-2.737808024383041
82000	-14721.391016080515	-9.53080938949684	-14711.860206691019	0.43400781553428475	1.7169786706485712	1.0	0.2	0.20000000000000007	-14711.860206691019	0.0	-2.61572274885393
83000	-14721.20791068395	-9.39354055964042	-14711.81437012431	0.41763494458170713	1.640710239461637	1.0	0.2	0.20000000000000004	-14711.81437012431	0.0	-2.4784539189975088
84000	-14718.941906034885	-9.378951226205189	-14709.56295480868	0.42230197516598444	1.6453331387895016	1.0	0.2	0.2	-14709.56295480868	0.0	-2.463864585562279
85000	-14718.574665334818	-9.562122263880806	-14709.012543070938	0.4444478706383678	1.7525975128569196	1.0	0.2	0.19999999999999998	-14709.012543070938	0.0	-2.647035623237896
86000	-14719.207037508162	-9.56127199009857	-14709.645765518064	0.4350811860931623	1.7307888133174179	1.0	0.2	0.2	-14709.645765518064	0.0	-2.6461853494556604
87000	-14718.563296882261	-9.52068889513071	-14709.04260798713	0.4345696164069876	1.7164295303923554	1.0	0.2	0.2	-14709.04260798713	0.0	-2.6056022544878
88000	-14717.809804806288	-9.602403059594323	-14708.207401746693	0.45426516200537226	1.7830897665398724	1.0	0.2	0.19999999999999996	-14708.207401746693	0.0	-2.687316418951414
89000	-14719.38938171315	-9.44058277162096	-14709.948798941528	0.4222357011488548	1.6654181097078702	1.0	0.2	0.20000000000000004	-14709.948798941528	0.0	-2.5254961309780506
90000	-14719.205192664327	-9.485499163884302	-14709.719693500443	0.4247639349243641	1.6923349669422696	1.0	0.2	0.20000000000000004	-14709.719693500443	0.0	-2.570412523241392
